Energy (eV),Intensity (a.u.)
51.69230769230769,128.0
51.774358974358975,128.0
51.85641025641026,128.0
51.93846153846154,127.0
52.02051282051282,126.0
52.1025641025641,126.0
52.184615384615384,125.0
52.266666666666666,125.0
52.34871794871795,125.0
52.43076923076923,125.0
52.51282051282051,125.0
52.59487179487179,125.0
52.676923076923075,125.0
52.758974358974356,125.0
52.84102564102564,125.0
52.92307692307692,125.0
53.0051282051282,125.0
53.08717948717949,126.0
53.16923076923077,126.0
53.251282051282054,127.0
53.333333333333336,127.0
53.41538461538462,127.0
53.4974358974359,128.0
53.57948717948718,128.0
53.66153846153846,128.0
53.743589743589745,129.0
53.825641025641026,129.0
53.90769230769231,130.0
53.98974358974359,130.0
54.07179487179487,130.0
54.15384615384615,131.0
54.235897435897435,131.0
54.31794871794872,132.0
54.4,132.0
54.48205128205128,133.0
54.56410256410256,133.0
54.646153846153844,133.0
54.728205128205126,134.0
54.81025641025641,135.0
54.89230769230769,135.0
54.97435897435897,135.0
55.05641025641026,136.0
55.13846153846154,136.0
55.22051282051282,137.0
55.302564102564105,138.0
55.38461538461539,139.0
55.46666666666667,139.0
55.54871794871795,139.0
55.63076923076923,140.0
55.712820512820514,141.0
55.794871794871796,141.0
55.87692307692308,142.0
55.95897435897436,142.0
56.04102564102564,143.0
56.12307692307692,144.0
56.205128205128204,144.0
56.287179487179486,144.0
56.36923076923077,145.0
56.45128205128205,145.0
56.53333333333333,146.0
56.61538461538461,147.0
56.697435897435895,147.0
56.77948717948718,147.0
56.86153846153846,148.0
56.94358974358974,149.0
57.02564102564103,149.0
57.10769230769231,149.0
57.18974358974359,150.0
57.271794871794874,150.0
57.353846153846156,150.0
57.43589743589744,150.0
57.51794871794872,150.0
57.6,150.0
57.68205128205128,150.0
57.764102564102565,150.0
57.84615384615385,150.0
57.92820512820513,150.0
58.01025641025641,150.0
58.09230769230769,150.0
58.174358974358974,149.0
58.256410256410255,149.0
58.33846153846154,149.0
58.42051282051282,149.0
58.5025641025641,149.0
58.58461538461538,148.0
58.666666666666664,147.0
58.748717948717946,147.0
58.83076923076923,147.0
58.91282051282051,146.0
58.99487179487179,145.0
59.07692307692308,145.0
59.15897435897436,144.0
59.241025641025644,143.0
59.323076923076925,143.0
59.40512820512821,143.0
59.48717948717949,142.0
59.56923076923077,141.0
59.65128205128205,139.0
59.733333333333334,139.0
59.815384615384616,136.0
59.8974358974359,136.0
59.97948717948718,133.0
60.06153846153846,133.0
60.14358974358974,131.0
60.225641025641025,130.0
60.30769230769231,127.0
60.38974358974359,127.0
60.47179487179487,124.0
60.55384615384615,123.0
60.635897435897434,122.0
60.717948717948715,121.0
60.8,119.0
60.88205128205128,118.0
60.96410256410256,113.0
61.04615384615385,113.0
61.12820512820513,112.0
61.21025641025641,111.0
61.292307692307695,110.0
61.37435897435898,107.0
61.45641025641026,104.0
61.53846153846154,103.0
61.62051282051282,103.0
61.702564102564104,100.0
61.784615384615385,99.0
61.86666666666667,97.0
61.94871794871795,97.0
62.03076923076923,95.0
62.11282051282051,94.0
62.194871794871794,93.0
62.276923076923076,92.0
62.35897435897436,90.0
62.44102564102564,90.0
62.52307692307692,88.0
62.6051282051282,88.0
62.687179487179485,86.0
62.76923076923077,85.0
62.85128205128205,84.0
62.93333333333333,83.0
63.01538461538462,80.0
63.0974358974359,80.0
63.17948717948718,79.0
63.261538461538464,78.0
63.343589743589746,77.0
63.42564102564103,77.0
63.50769230769231,74.0
63.58974358974359,74.0
63.67179487179487,74.0
63.753846153846155,73.0
63.83589743589744,72.0
63.91794871794872,70.0
64.0,69.0
64.08205128205128,69.0
64.16410256410256,69.0
64.24615384615385,68.0
64.32820512820513,68.0
64.41025641025641,67.0
64.49230769230769,66.0
64.57435897435897,66.0
64.65641025641025,65.0
64.73846153846154,65.0
64.82051282051282,64.0
64.9025641025641,63.0
64.98461538461538,63.0
65.06666666666666,63.0
65.14871794871794,62.0
65.23076923076923,62.0
65.31282051282051,62.0
65.39487179487179,61.0
65.47692307692307,61.0
65.55897435897435,61.0
65.64102564102564,60.0
65.72307692307692,60.0
65.8051282051282,59.0
65.88717948717948,59.0
65.96923076923076,59.0
66.05128205128206,59.0
66.13333333333334,59.0
66.21538461538462,58.0
66.2974358974359,58.0
66.37948717948719,58.0
66.46153846153847,58.0
66.54358974358975,58.0
66.62564102564103,58.0
66.70769230769231,58.0
66.7897435897436,58.0
