Energy (eV),Intensity (a.u.)
1.8088386433710175,359.0
1.8910585817060637,360.0
1.9732785200411098,360.0
2.055498458376156,360.0
2.1377183967112026,360.0
2.2199383350462485,355.0
2.302158273381295,355.0
2.3843782117163412,389.0
2.4665981500513876,389.0
2.5488180883864335,571.0
2.63103802672148,571.0
2.7132579650565263,613.0
2.795477903391572,613.0
2.8776978417266186,704.0
2.959917780061665,704.0
3.0421377183967113,752.0
3.1243576567317572,752.0
3.2065775950668036,805.0
3.28879753340185,856.0
3.371017471736896,856.0
3.4532374100719423,875.0
3.5354573484069887,875.0
3.617677286742035,879.0
3.699897225077081,879.0
3.7821171634121273,879.0
3.8643371017471737,879.0
3.9465570400822196,878.0
4.028776978417266,867.0
4.110996916752312,853.0
4.193216855087359,853.0
4.275436793422405,839.0
4.3576567317574515,839.0
4.439876670092497,824.0
4.522096608427543,824.0
4.60431654676259,805.0
4.686536485097636,814.0
4.7687564234326825,805.0
4.850976361767729,790.0
4.933196300102775,767.0
5.015416238437821,767.0
5.097636176772867,736.0
5.179856115107913,736.0
5.26207605344296,736.0
5.344295991778006,718.0
5.4265159301130526,718.0
5.508735868448099,691.0
5.590955806783144,691.0
5.673175745118191,673.0
5.755395683453237,672.0
5.8376156217882835,659.0
5.91983556012333,659.0
6.002055498458376,640.0
6.084275436793423,640.0
6.166495375128468,628.0
6.2487153134635145,628.0
6.330935251798561,619.0
6.413155190133607,619.0
6.495375128468654,611.0
6.5775950668037,611.0
6.659815005138746,610.0
6.742034943473792,610.0
6.824254881808838,610.0
6.906474820143885,610.0
6.988694758478931,610.0
7.070914696813977,610.0
7.153134635149024,610.0
7.23535457348407,610.0
7.317574511819116,611.0
7.399794450154162,611.0
7.482014388489208,611.0
7.564234326824255,611.0
7.646454265159301,611.0
7.728674203494347,610.0
7.810894141829394,609.0
7.893114080164439,577.0
7.975334018499486,597.0
8.057553956834532,559.0
8.13977389516958,559.0
8.221993833504625,536.0
8.30421377183967,536.0
8.386433710174718,514.0
8.468653648509763,514.0
8.55087358684481,491.0
8.633093525179856,491.0
8.715313463514903,469.0
8.797533401849948,469.0
8.879753340184994,469.0
8.961973278520041,446.0
9.044193216855087,403.0
9.126413155190134,403.0
9.20863309352518,391.0
9.290853031860227,390.0
9.373072970195272,363.0
9.455292908530318,341.0
9.537512846865365,340.0
9.61973278520041,318.0
9.701952723535458,318.0
9.784172661870503,297.0
9.86639260020555,297.0
9.948612538540596,270.0
10.030832476875641,270.0
10.113052415210689,252.0
10.195272353545734,252.0
10.277492291880781,216.0
10.359712230215827,216.0
10.441932168550874,185.0
10.52415210688592,185.0
10.606372045220965,157.0
10.688591983556012,157.0
10.770811921891058,128.0
10.853031860226105,128.0
10.93525179856115,104.0
11.017471736896198,104.0
11.099691675231243,77.0
11.181911613566289,77.0
11.264131551901336,57.0
11.346351490236382,57.0
11.428571428571429,57.0
11.510791366906474,31.0
11.593011305241522,21.0
11.675231243576567,14.0
11.757451181911613,18.0
11.83967112024666,9.0
11.921891058581705,9.0
12.004110996916753,9.0
12.086330935251798,9.0
12.168550873586845,9.0
12.25077081192189,9.0
12.332990750256936,11.0
12.415210688591984,14.0
12.497430626927029,15.0
12.579650565262076,15.0
12.661870503597122,29.0
12.744090441932169,31.0
12.826310380267214,36.0
12.90853031860226,36.0
12.990750256937307,47.0
13.072970195272353,47.0
13.1551901336074,57.0
13.237410071942445,57.0
13.319630010277493,68.0
13.401849948612538,68.0
13.484069886947584,68.0
13.566289825282631,77.0
13.648509763617676,77.0
13.730729701952724,88.0
13.81294964028777,88.0
13.895169578622816,100.0
13.977389516957862,100.0
14.059609455292907,113.0
14.141829393627955,113.0
14.224049331963,127.0
14.306269270298047,127.0
14.388489208633093,142.0
14.47070914696814,142.0
14.552929085303186,155.0
14.635149023638231,155.0
14.717368961973278,170.0
14.799588900308324,170.0
14.881808838643371,184.0
14.964028776978417,184.0
15.046248715313464,184.0
15.12846865364851,196.0
15.210688591983555,196.0
15.292908530318602,212.0
15.375128468653648,228.0
15.457348406988695,229.0
15.53956834532374,229.0
15.621788283658788,244.0
15.704008221993833,248.0
15.786228160328879,270.0
15.868448098663926,270.0
15.950668036998971,289.0
16.032887975334017,289.0
16.115107913669064,298.0
16.19732785200411,298.0
16.27954779033916,305.0
16.361767728674202,306.0
16.44398766700925,309.0
16.526207605344297,309.0
16.60842754367934,309.0
16.690647482014388,315.0
16.772867420349435,324.0
16.855087358684482,323.0
16.937307297019526,323.0
17.019527235354573,322.0
17.10174717368962,321.0
17.183967112024664,321.0
17.26618705035971,320.0
17.34840698869476,319.0
17.430626927029806,319.0
