Energy (eV),Derivative of intensity (a.u.)
20.266666666666666,0.40418118466898956
20.348717948717947,0.40301974448315914
20.43076923076923,0.4018583042973287
20.512820512820515,0.4006968641114983
20.594871794871796,0.4006968641114983
20.676923076923078,0.4006968641114983
20.75897435897436,0.3995354239256679
20.84102564102564,0.39837398373983746
20.923076923076923,0.39721254355400704
21.005128205128205,0.39721254355400704
21.087179487179487,0.39721254355400704
21.16923076923077,0.3960511033681766
21.25128205128205,0.3914053426248548
21.333333333333332,0.3914053426248548
21.415384615384614,0.3914053426248548
21.497435897435896,0.38792102206736345
21.57948717948718,0.38675958188153303
21.661538461538463,0.3786295005807201
21.743589743589745,0.3786295005807201
21.825641025641026,0.37049941927990715
21.907692307692308,0.37049941927990715
21.98974358974359,0.3577235772357723
22.07179487179487,0.3577235772357723
22.153846153846153,0.3461091753774681
22.235897435897435,0.3461091753774681
22.317948717948717,0.3461091753774681
22.4,0.33333333333333326
22.48205128205128,0.3182346109175378
22.564102564102566,0.3182346109175378
22.646153846153847,0.3031358885017421
22.72820512820513,0.3031358885017421
22.81025641025641,0.3031358885017421
22.892307692307693,0.28919860627177707
22.974358974358974,0.28919860627177707
23.056410256410256,0.2764227642276422
23.138461538461538,0.2764227642276422
23.22051282051282,0.2636469221835076
23.3025641025641,0.2636469221835076
23.384615384615383,0.25435540069686413
23.466666666666665,0.25435540069686413
23.54871794871795,0.24390243902439024
23.630769230769232,0.24390243902439024
23.712820512820514,0.23344947735191635
23.794871794871796,0.23228803716608593
23.876923076923077,0.22415795586527287
23.95897435897436,0.22415795586527287
24.04102564102564,0.2148664343786295
24.123076923076923,0.2148664343786295
24.205128205128204,0.207897793263647
24.287179487179486,0.20673635307781646
24.369230769230768,0.20092915214866436
24.45128205128205,0.20092915214866436
24.533333333333335,0.19976771196283394
24.615384615384617,0.197444831591173
24.6974358974359,0.1927990708478513
24.77948717948718,0.19163763066202089
24.861538461538462,0.19163763066202089
24.943589743589744,0.18815331010452963
25.025641025641026,0.17189314750290363
25.107692307692307,0.17189314750290363
25.18974358974359,0.1707317073170732
25.27179487179487,0.16260162601626016
25.353846153846153,0.16144018583042974
25.435897435897434,0.16027874564459932
25.51794871794872,0.1591173054587689
25.6,0.15795586527293848
25.682051282051283,0.15679442508710806
25.764102564102565,0.15447154471544722
25.846153846153847,0.15447154471544722
25.92820512820513,0.15447154471544722
26.01025641025641,0.15447154471544722
26.092307692307692,0.15447154471544722
26.174358974358974,0.15447154471544722
26.256410256410255,0.15447154471544722
26.338461538461537,0.15563298490127764
26.42051282051282,0.15563298490127764
26.5025641025641,0.15563298490127764
26.584615384615386,0.15563298490127764
26.666666666666668,0.15563298490127764
26.74871794871795,0.15679442508710806
26.83076923076923,0.15214866434378627
26.912820512820513,0.15098722415795585
26.994871794871795,0.14518002322880375
27.076923076923077,0.1428571428571428
27.15897435897436,0.14053426248548195
27.24102564102564,0.14053426248548195
27.323076923076922,0.1382113821138211
27.405128205128204,0.1382113821138211
27.487179487179485,0.13588850174216027
27.56923076923077,0.13588850174216027
27.651282051282053,0.13472706155632985
27.733333333333334,0.13472706155632985
27.815384615384616,0.13472706155632985
27.897435897435898,0.13472706155632985
27.97948717948718,0.13588850174216027
28.06153846153846,0.13588850174216027
28.143589743589743,0.13937282229965153
28.225641025641025,0.13937282229965153
28.307692307692307,0.14169570267131237
28.38974358974359,0.14169570267131237
28.47179487179487,0.1428571428571428
28.553846153846155,0.14401858304297332
28.635897435897437,0.14518002322880375
28.71794871794872,0.14634146341463417
28.8,0.14750290360046459
28.882051282051282,0.148664343786295
28.964102564102564,0.148664343786295
29.046153846153846,0.15214866434378627
29.128205128205128,0.1533101045296167
29.21025641025641,0.15563298490127764
29.29230769230769,0.15563298490127764
29.374358974358973,0.16027874564459932
29.456410256410255,0.16027874564459932
29.53846153846154,0.164924506387921
29.620512820512822,0.16608594657375142
29.702564102564104,0.16840882694541226
29.784615384615385,0.16840882694541226
29.866666666666667,0.17189314750290363
29.94871794871795,0.17305458768873405
30.03076923076923,0.17421602787456447
30.112820512820512,0.1753774680603949
30.194871794871794,0.1753774680603949
30.276923076923076,0.1765389082462253
30.358974358974358,0.17770034843205573
30.44102564102564,0.17770034843205573
30.523076923076925,0.17770034843205573
30.605128205128207,0.17886178861788615
30.68717948717949,0.18002322880371657
30.76923076923077,0.1811846689895471
30.851282051282052,0.18234610917537752
30.933333333333334,0.18234610917537752
31.015384615384615,0.18350754936120794
31.097435897435897,0.18350754936120794
31.17948717948718,0.18466898954703836
31.26153846153846,0.18583042973286878
31.343589743589742,0.18583042973286878
31.425641025641024,0.1869918699186992
31.50769230769231,0.1869918699186992
31.58974358974359,0.1869918699186992
31.671794871794873,0.1869918699186992
31.753846153846155,0.18815331010452963
31.835897435897436,0.18815331010452963
31.91794871794872,0.18815331010452963
32.0,0.18815331010452963
32.08205128205128,0.18931475029036005
32.16410256410256,0.19047619047619047
32.246153846153845,0.19163763066202089
32.32820512820513,0.19163763066202089
32.41025641025641,0.19163763066202089
32.49230769230769,0.19163763066202089
32.57435897435897,0.19396051103368173
32.656410256410254,0.19396051103368173
32.738461538461536,0.19396051103368173
32.82051282051282,0.19396051103368173
32.9025641025641,0.19512195121951215
32.98461538461538,0.19628339140534257
33.06666666666667,0.197444831591173
33.14871794871795,0.197444831591173
33.23076923076923,0.19860627177700352
33.312820512820515,0.19976771196283394
33.3948717948718,0.19976771196283394
33.47692307692308,0.20092915214866436
33.55897435897436,0.20092915214866436
33.64102564102564,0.20209059233449478
33.723076923076924,0.2032520325203252
33.805128205128206,0.20441347270615562
33.88717948717949,0.20557491289198604
33.96923076923077,0.207897793263647
34.05128205128205,0.207897793263647
34.13333333333333,0.2137049941927991
34.215384615384615,0.2137049941927991
34.297435897435896,0.2206736353077816
34.37948717948718,0.2206736353077816
34.46153846153846,0.23228803716608593
34.54358974358974,0.23228803716608593
34.62564102564102,0.23228803716608593
34.707692307692305,0.24041811846689898
34.78974358974359,0.24970963995354234
34.87179487179487,0.24970963995354234
34.95384615384615,0.2578397212543554
35.03589743589744,0.2590011614401858
35.11794871794872,0.2590011614401858
35.2,0.264808362369338
35.282051282051285,0.26596980255516844
35.364102564102566,0.2740998838559814
35.44615384615385,0.2740998838559814
35.52820512820513,0.2799070847851335
35.61025641025641,0.2799070847851335
35.69230769230769,0.2868757259001161
35.774358974358975,0.2868757259001161
35.85641025641026,0.2903600464576075
35.93846153846154,0.2915214866434379
36.02051282051282,0.2961672473867596
36.1025641025641,0.29732868757259
36.184615384615384,0.29849012775842043
36.266666666666666,0.29965156794425085
36.34871794871795,0.3031358885017421
36.43076923076923,0.3031358885017421
36.51282051282051,0.30429732868757253
36.59487179487179,0.30429732868757253
36.676923076923075,0.30545876887340295
36.758974358974356,0.30545876887340295
36.84102564102564,0.3066202090592334
36.92307692307692,0.3077816492450639
37.0051282051282,0.3089430894308943
37.08717948717949,0.3089430894308943
37.16923076923077,0.3089430894308943
37.251282051282054,0.3089430894308943
37.333333333333336,0.3089430894308943
37.41538461538462,0.3089430894308943
37.4974358974359,0.31010452961672474
37.57948717948718,0.31010452961672474
37.66153846153846,0.31010452961672474
37.743589743589745,0.31126596980255516
37.825641025641026,0.31126596980255516
37.90769230769231,0.31126596980255516
37.98974358974359,0.31126596980255516
38.07179487179487,0.31126596980255516
38.15384615384615,0.31126596980255516
38.235897435897435,0.31010452961672474
38.31794871794872,0.31010452961672474
38.4,0.31010452961672474
38.48205128205128,0.31010452961672474
38.56410256410256,0.31010452961672474
38.646153846153844,0.3089430894308943
38.728205128205126,0.3089430894308943
38.81025641025641,0.3089430894308943
38.89230769230769,0.3089430894308943
38.97435897435897,0.3089430894308943
39.05641025641026,0.3089430894308943
39.13846153846154,0.3089430894308943
39.22051282051282,0.3089430894308943
39.302564102564105,0.3089430894308943
39.38461538461539,0.3089430894308943
39.46666666666667,0.3089430894308943
39.54871794871795,0.3077816492450639
39.63076923076923,0.3077816492450639
39.712820512820514,0.3077816492450639
39.794871794871796,0.3066202090592334
39.87692307692308,0.3066202090592334
39.95897435897436,0.3066202090592334
40.04102564102564,0.3066202090592334
40.12307692307692,0.3066202090592334
40.205128205128204,0.30545876887340295
40.287179487179486,0.30545876887340295
40.36923076923077,0.30545876887340295
40.45128205128205,0.30545876887340295
40.53333333333333,0.30545876887340295
40.61538461538461,0.30545876887340295
40.697435897435895,0.30429732868757253
40.77948717948718,0.30429732868757253
40.86153846153846,0.30429732868757253
40.94358974358974,0.30429732868757253
41.02564102564103,0.30429732868757253
41.10769230769231,0.30429732868757253
41.18974358974359,0.30429732868757253
41.271794871794874,0.30429732868757253
41.353846153846156,0.30429732868757253
41.43589743589744,0.30429732868757253
41.51794871794872,0.30429732868757253
41.6,0.30429732868757253
41.68205128205128,0.30545876887340295
41.764102564102565,0.30545876887340295
41.84615384615385,0.30545876887340295
41.92820512820513,0.3066202090592334
42.01025641025641,0.3066202090592334
42.09230769230769,0.3077816492450639
42.174358974358974,0.3089430894308943
42.256410256410255,0.3089430894308943
42.33846153846154,0.3089430894308943
42.42051282051282,0.31010452961672474
42.5025641025641,0.31126596980255516
42.58461538461538,0.3124274099883856
42.666666666666664,0.313588850174216
42.748717948717946,0.31475029036004654
42.83076923076923,0.31475029036004654
42.91282051282051,0.3182346109175378
42.99487179487179,0.3182346109175378
43.07692307692308,0.3182346109175378
43.15897435897436,0.3182346109175378
43.241025641025644,0.3182346109175378
43.323076923076925,0.3182346109175378
43.40512820512821,0.3193960511033682
43.48717948717949,0.3193960511033682
43.56923076923077,0.32055749128919864
43.65128205128205,0.32171893147502906
43.733333333333334,0.32171893147502906
43.815384615384616,0.32171893147502906
43.8974358974359,0.32171893147502906
43.97948717948718,0.32171893147502906
44.06153846153846,0.3228803716608595
44.14358974358974,0.3228803716608595
44.225641025641025,0.3240418118466899
44.30769230769231,0.3240418118466899
44.38974358974359,0.3252032520325203
44.47179487179487,0.3252032520325203
44.55384615384615,0.32636469221835074
44.635897435897434,0.32636469221835074
44.717948717948715,0.32636469221835074
44.8,0.32636469221835074
44.88205128205128,0.32636469221835074
44.96410256410256,0.32636469221835074
45.04615384615385,0.32636469221835074
45.12820512820513,0.32636469221835074
45.21025641025641,0.32636469221835074
45.292307692307695,0.32636469221835074
45.37435897435898,0.32636469221835074
45.45641025641026,0.32636469221835074
45.53846153846154,0.32636469221835074
45.62051282051282,0.32636469221835074
45.702564102564104,0.32636469221835074
45.784615384615385,0.3240418118466899
45.86666666666667,0.3240418118466899
45.94871794871795,0.3228803716608595
46.03076923076923,0.3228803716608595
46.11282051282051,0.3193960511033682
46.194871794871794,0.3193960511033682
46.276923076923076,0.3182346109175378
46.35897435897436,0.3170731707317074
46.44102564102564,0.31475029036004654
46.52307692307692,0.313588850174216
46.6051282051282,0.31126596980255516
46.687179487179485,0.31126596980255516
46.76923076923077,0.3089430894308943
46.85128205128205,0.3077816492450639
46.93333333333333,0.3066202090592334
47.01538461538462,0.3031358885017421
47.0974358974359,0.3019744483159117
47.17948717948718,0.29965156794425085
47.261538461538464,0.29849012775842043
47.343589743589746,0.29732868757259
47.42564102564103,0.2961672473867596
47.50769230769231,0.29268292682926833
