Energy (eV),Intensity (a.u.)
200.0,0.17523923444976078
200.33222591362127,0.17583732057416268
200.66445182724252,0.17583732057416268
200.9966777408638,0.17523923444976078
201.32890365448506,0.1728468899521531
201.6611295681063,0.1722488038277512
201.99335548172758,0.1722488038277512
202.32558139534885,0.17105263157894737
202.6578073089701,0.16985645933014354
202.99003322259136,0.16925837320574164
203.32225913621264,0.1686602870813397
203.65448504983388,0.1686602870813397
203.98671096345515,0.1686602870813397
204.31893687707642,0.1686602870813397
204.65116279069767,0.17045454545454544
204.98338870431894,0.17045454545454544
205.3156146179402,0.1686602870813397
205.64784053156146,0.1680622009569378
205.98006644518273,0.1674641148325359
206.31229235880397,0.1674641148325359
206.64451827242524,0.1674641148325359
206.97674418604652,0.16925837320574164
207.30897009966776,0.16925837320574164
207.64119601328903,0.16925837320574164
207.9734219269103,0.16507177033492823
208.30564784053155,0.1638755980861244
208.63787375415282,0.1638755980861244
208.9700996677741,0.1638755980861244
209.30232558139534,0.16507177033492823
209.6345514950166,0.1680622009569378
209.96677740863788,0.1680622009569378
210.29900332225913,0.1680622009569378
210.6312292358804,0.1680622009569378
210.96345514950167,0.1680622009569378
211.2956810631229,0.1674641148325359
211.62790697674419,0.1674641148325359
211.96013289036546,0.16686602870813397
212.2923588039867,0.16686602870813397
212.62458471760797,0.16686602870813397
212.95681063122925,0.16507177033492823
213.2890365448505,0.16507177033492823
213.62126245847176,0.16507177033492823
213.95348837209303,0.16507177033492823
214.28571428571428,0.16507177033492823
214.61794019933555,0.16507177033492823
214.95016611295682,0.16507177033492823
215.28239202657807,0.16507177033492823
215.61461794019934,0.16566985645933013
215.9468438538206,0.16566985645933013
216.27906976744185,0.16566985645933013
216.61129568106313,0.16566985645933013
216.9435215946844,0.16566985645933013
217.27574750830564,0.1638755980861244
217.6079734219269,0.1638755980861244
217.9401993355482,0.1638755980861244
218.27242524916943,0.1638755980861244
218.6046511627907,0.16566985645933013
218.93687707641197,0.16507177033492823
219.26910299003322,0.16507177033492823
219.6013289036545,0.16088516746411483
219.93355481727576,0.16028708133971292
220.265780730897,0.16028708133971292
220.59800664451828,0.16088516746411483
220.93023255813955,0.1590909090909091
221.2624584717608,0.159688995215311
221.59468438538207,0.15789473684210525
221.92691029900334,0.15849282296650719
