Energy (eV),Intensity (a.u.)
150.0,0.43216531895777177
150.3305785123967,0.43216531895777177
150.6611570247934,0.43216531895777177
150.9917355371901,0.43216531895777177
151.32231404958677,0.4330637915543576
151.65289256198346,0.4330637915543576
151.98347107438016,0.4339622641509434
152.31404958677686,0.4339622641509434
152.64462809917356,0.4339622641509434
152.97520661157026,0.4339622641509434
153.30578512396696,0.4339622641509434
153.63636363636363,0.4339622641509434
153.96694214876032,0.4330637915543576
154.29752066115702,0.43216531895777177
154.62809917355372,0.43216531895777177
154.95867768595042,0.431266846361186
155.28925619834712,0.4303683737646002
155.6198347107438,0.42946990116801437
155.9504132231405,0.42946990116801437
156.28099173553719,0.42857142857142855
156.61157024793388,0.4276729559748428
156.94214876033058,0.42677448337825696
157.27272727272728,0.42587601078167114
157.60330578512398,0.4249775381850854
157.93388429752065,0.4249775381850854
158.26446280991735,0.42318059299191374
158.59504132231405,0.4222821203953279
158.92561983471074,0.4222821203953279
159.25619834710744,0.4222821203953279
159.58677685950414,0.4222821203953279
159.91735537190084,0.4222821203953279
160.2479338842975,0.4222821203953279
160.5785123966942,0.42318059299191374
160.9090909090909,0.42407906558849956
161.2396694214876,0.4249775381850854
161.5702479338843,0.4249775381850854
161.900826446281,0.42407906558849956
162.23140495867767,0.42407906558849956
162.56198347107437,0.42407906558849956
162.89256198347107,0.42407906558849956
163.22314049586777,0.4249775381850854
163.55371900826447,0.4249775381850854
163.88429752066116,0.42587601078167114
164.21487603305786,0.42587601078167114
164.54545454545456,0.42587601078167114
164.87603305785123,0.42857142857142855
165.20661157024793,0.42946990116801437
165.53719008264463,0.4303683737646002
165.86776859504133,0.431266846361186
166.19834710743802,0.43216531895777177
166.52892561983472,0.43216531895777177
166.8595041322314,0.43216531895777177
167.1900826446281,0.43216531895777177
167.5206611570248,0.431266846361186
167.8512396694215,0.4276729559748428
168.1818181818182,0.42677448337825696
168.51239669421489,0.42677448337825696
168.84297520661158,0.41868823000898475
169.17355371900825,0.41778975741239893
169.50413223140495,0.4168912848158131
169.83471074380165,0.4168912848158131
170.16528925619835,0.41778975741239893
170.49586776859505,0.42407906558849956
170.82644628099175,0.4249775381850854
171.15702479338842,0.4249775381850854
171.48760330578511,0.4249775381850854
171.8181818181818,0.4249775381850854
172.1487603305785,0.41778975741239893
172.4793388429752,0.4168912848158131
172.8099173553719,0.41509433962264153
173.1404958677686,0.4132973944294699
173.4710743801653,0.4123989218328841
173.80165289256198,0.4088050314465409
174.13223140495867,0.4088050314465409
174.46280991735537,0.40970350404312667
174.79338842975207,0.4106019766397125
175.12396694214877,0.4106019766397125
175.45454545454547,0.40610961365678344
175.78512396694214,0.40610961365678344
176.11570247933884,0.40610961365678344
176.44628099173553,0.4106019766397125
176.77685950413223,0.4115004492362983
177.10743801652893,0.4132973944294699
177.43801652892563,0.4159928122192273
177.76859504132233,0.41868823000898475
178.099173553719,0.42138364779874216
178.4297520661157,0.431266846361186
178.7603305785124,0.4348607367475292
179.0909090909091,0.4393530997304582
179.4214876033058,0.44654088050314467
179.7520661157025,0.4474393530997305
180.08264462809916,0.4618149146451033
180.41322314049586,0.46451033243486073
180.74380165289256,0.46451033243486073
181.07438016528926,0.46451033243486073
181.40495867768595,0.46451033243486073
181.73553719008265,0.46001796945193174
182.06611570247935,0.4591194968553459
182.39669421487605,0.4546271338724169
182.72727272727272,0.4546271338724169
183.05785123966942,0.4573225516621743
183.38842975206612,0.4573225516621743
183.71900826446281,0.45103324348607365
184.0495867768595,0.44654088050314467
184.38016528925618,0.4420485175202156
184.71074380165288,0.4420485175202156
185.04132231404958,0.4339622641509434
185.37190082644628,0.4330637915543576
185.70247933884298,0.4330637915543576
186.03305785123968,0.4330637915543576
186.36363636363637,0.44294699011680144
186.69421487603307,0.44294699011680144
187.02479338842977,0.43216531895777177
187.35537190082644,0.42857142857142855
187.68595041322314,0.4249775381850854
188.01652892561984,0.4079065588499551
188.34710743801654,0.4052111410601977
188.67768595041323,0.3917340521114106
189.0082644628099,0.37915543575920935
189.3388429752066,0.3611859838274933
189.6694214876033,0.3557951482479784
190.0,0.35489667565139266
190.3305785123967,0.3495058400718778
190.6611570247934,0.3468104222821204
190.9917355371901,0.3387241689128482
191.3223140495868,0.33243486073674755
191.65289256198346,0.3252470799640611
191.98347107438016,0.3252470799640611
192.31404958677686,0.31536388140161725
192.64462809917356,0.31536388140161725
192.97520661157026,0.31536388140161725
193.30578512396693,0.31626235399820307
193.63636363636363,0.3243486073674753
193.96694214876032,0.3414195867026056
194.29752066115702,0.34591194968553457
194.62809917355372,0.35489667565139266
194.95867768595042,0.35938903863432164
195.28925619834712,0.3638814016172507
195.61983471074382,0.37646001796945194
195.9504132231405,0.38454627133872415
196.28099173553719,0.5247079964061097
196.61157024793388,0.531895777178796
196.94214876033058,0.5417789757412399
197.27272727272728,0.5417789757412399
197.60330578512395,0.5426774483378257
197.93388429752065,0.5489667565139263
198.26446280991735,0.5480682839173405
198.59504132231405,0.5714285714285714
198.92561983471074,0.5920934411500449
199.25619834710744,0.5920934411500449
199.58677685950414,0.5920934411500449
199.91735537190084,0.5920934411500449
200.24793388429754,0.5876010781671159
200.5785123966942,0.564240790655885
200.9090909090909,0.5426774483378257
201.2396694214876,0.5345911949685535
201.5702479338843,0.5283018867924528
201.900826446281,0.5238095238095238
202.23140495867767,0.49865229110512127
202.56198347107437,0.4806828391734052
202.89256198347107,0.46720575022461813
203.22314049586777,0.4339622641509434
203.55371900826447,0.431266846361186
203.88429752066116,0.4106019766397125
